Order_ID,Customer_ID,Order_Date,Product_Name,Category,Size,Color,Price,Quantity,Total_Amount,Rating,Feedback,Payment_Method,City,Delivery_Days
ORD3624,CUST50,2026-02-14,Formal Shirt,T-Shirts,S,Beige,2982,2,5964,4,Good quality,UPI,Bangalore,6
ORD3625,CUST219,2026-02-10,Denim Jacket,Bottomwear,M,Yellow,3700,1,3700,2,Not satisfied,Card,Bangalore,5
ORD3626,CUST1166,2026-03-13,Polo T-Shirt,Shirts,L,Blue,1770,1,1770,2,Not satisfied,UPI,Chennai,3
ORD3627,CUST6,2026-02-24,Jeans,Bottomwear,S,Red,2673,1,2673,1,Not satisfied,Card,Pune,6
ORD3628,CUST419,2026-02-24,Joggers,Shirts,XL,Yellow,1163,1,1163,5,Not satisfied,Net Banking,Mumbai,7
ORD3629,CUST848,2026-01-06,Denim Jacket,Winter Wear,XL,Red,1933,3,5799,3,Not satisfied,COD,Pune,4
ORD3630,CUST596,2026-01-13,Casual Shirt,Jeans,XL,Yellow,3199,1,3199,3,Excellent,Card,Hyderabad,3
ORD3631,CUST673,2026-03-30,Joggers,Jackets,S,Black,3073,3,9219,3,Average,Net Banking,Bangalore,3
ORD3632,CUST702,2026-03-04,Joggers,Jeans,L,Yellow,3077,1,3077,1,Value for money,UPI,Bangalore,4
ORD3633,CUST234,2026-01-03,Hoodie,Shirts,L,Black,3732,2,7464,3,Value for money,COD,Hyderabad,5
ORD3634,CUST777,2026-01-02,Joggers,Jackets,S,Beige,3639,3,10917,1,Excellent,Card,Pune,4
ORD3635,CUST784,2026-02-25,Formal Shirt,T-Shirts,L,Black,3386,2,6772,4,Average,UPI,Hyderabad,2
ORD3636,CUST639,2026-02-12,Joggers,Jeans,S,Blue,1032,3,3096,4,Excellent,Net Banking,Delhi,6
ORD3637,CUST77,2026-03-25,Denim Jacket,Jeans,L,Grey,1860,2,3720,3,Value for money,UPI,Pune,3
ORD3638,CUST807,2026-01-28,Joggers,T-Shirts,XL,Green,2495,1,2495,2,Average,Card,Mumbai,6
ORD3639,CUST200,2026-03-04,Casual Shirt,Bottomwear,M,Grey,1931,1,1931,3,Good quality,Card,Mumbai,7
ORD3640,CUST834,2026-02-21,Jeans,Jackets,S,Black,3488,1,3488,3,Average,COD,delhi,7
ORD3641,CUST1124,2026-01-03,Hoodie,Jackets,XL,Yellow,3088,1,3088,3,Excellent,Card,Hyderabad,7
ORD3642,CUST1179,2026-02-18,Formal Shirt,Jackets,XL,Black,2812,3,8436,5,Not satisfied,COD,Hyderabad,5
ORD3643,CUST29,2026-03-17,Joggers,Shirts,XL,Beige,2684,3,8052,1,Good quality,UPI,Bangalore,7
ORD3644,CUST1118,2026-02-07,Denim Jacket,Bottomwear,S,Blue,2750,1,2750,3,Excellent,UPI,Chennai,4
ORD3645,CUST667,2026-02-03,Denim Jacket,Winter Wear,M,Red,2298,1,2298,1,Good quality,Card,Bangalore,5
ORD3646,CUST222,2026-01-17,Chinos,Winter Wear,XL,Beige,1205,1,1205,5,Average,Net Banking,Pune,7
ORD3647,CUST1197,2026-02-09,Chinos,Jeans,L,Black,2774,1,2774,5,Value for money,Net Banking,Hyderabad,5
ORD3648,CUST475,2026-03-25,Jeans,Shirts,L,Yellow,one thousand,2,1770,1,Average,COD,Chennai,2
ORD3649,CUST543,2026-02-02,Chinos,Shirts,XL,Red,651,2,1302,3,Excellent,Card,Bangalore,5
ORD3650,CUST536,2026-02-06,Track Pants,Jackets,M,Beige,3525,3,$10575,3,Average,Card,Hyderabad,7
ORD3651,CUST1175,2026-01-15,Jeans,Jackets,XL,Black,1541,3,4623,5,Not satisfied,Net Banking,Bangalore,2
ORD3652,CUST388,2026-03-12,Jeans,Winter Wear,M,Beige,1832,3,5496,2,Average,COD,Chennai,7
ORD3653,CUST854,2026-01-01,Chinos,Jeans,S,Green,2288,2,4576,3,Excellent,COD,Chennai,7
ORD3654,CUST254,2026-01-25,Track Pants,T-Shirts,L,Blue,1833,2,3666,3,Not satisfied,UPI,Delhi,3
ORD3655,CUST294,2026-02-25,Polo T-Shirt,Shirts,M,Green,1003,3,3009,3,Average,UPI,Hyderabad,6
ORD3656,CUST721,2026-02-04,Polo T-Shirt,Jackets,L,Blue,2471,2,4942,1,Average,Net Banking,Delhi,6
ORD3657,CUST127,2026-03-07,Hoodie,Jackets,M,Black,2296,1,2296,4,Excellent,COD,Chennai,3
ORD3658,CUST421,2026-02-09,Casual Shirt,Jackets,M,Grey,2501,3,7503,1,Good quality,COD,Chennai,5
ORD3659,CUST325,2026/02/27,Jeans,T-Shirts,M,Beige,1013,2,2026,4,Not satisfied,Net Banking,Mumbai,5
ORD3660,CUST688,2026-03-06,Joggers,Shirts,L,Beige,2701,2,5402,4,Average,COD,Delhi,4
ORD3661,CUST550,2026-03-19,Blazer,T-Shirts,S,Grey,2208,2,4416,3,Not satisfied,COD,Pune,5
ORD3662,CUST838,2026-03-06,Hoodie,Jackets,S,Red,1441,2,2882,4,Not satisfied,COD,Bangalore,2
ORD3663,CUST392,2026-01-10,Denim Jacket,Shirts,M,White,2481,2,4962,5,Excellent,Card,Bangalore,4
ORD3664,CUST85,2026-01-27,Joggers,Jackets,M,Grey,1317,1,1317,3,Excellent,UPI,Hyderabad,5
ORD3665,CUST825,2026-02-05,Joggers,Shirts,M,Grey,one thousand,1,2234,5,Excellent,UPI,Delhi,3
ORD3666,CUST1026,2026-03-09,Blazer,Jackets,L,Grey,794,1,794,3,Average,COD,Delhi,5
ORD3667,CUST1115,2026-01-13,Track Pants,Winter Wear,M,Green,3814,1,3814,3,Value for money,UPI,Hyderabad,7
ORD3668,CUST774,2026-02-24,Casual Shirt,Bottomwear,XL,Blue,1465,3,4395,4,Average,UPI,Mumbai,5
ORD3669,CUST78,2026-01-19,Denim Jacket,Jackets,M,Blue,1773,2,3546,5,Value for money,COD,Bangalore,4
ORD3670,CUST215,2026-03-23,Joggers,Jackets,M,Beige,3126,1,3126,2,Average,UPI,Chennai,3
ORD3671,CUST134,2026-01-08,Joggers,Jeans,S,White,1823,2,3646,5,Value for money,Net Banking,Pune,2
ORD3672,CUST809,2026-01-18,Blazer,Bottomwear,S,Black,2811,3,8433,4,Average,COD,Chennai,6
ORD3673,CUST811,2026-02-23,Track Pants,Shirts,M,Beige,2762,1,2762,4,Value for money,COD,Hyderabad,4
ORD3674,CUST86,2026-02-26,Jeans,Winter Wear,M,Black,2652,3,7956,4,Excellent,Card,Bangalore,6
ORD3675,CUST37,2026-01-25,Blazer,Shirts,M,Black,713,2,1426,4,Good quality,Net Banking,Hyderabad,5
ORD3676,CUST15,2026-03-22,Polo T-Shirt,Jackets,L,Yellow,1669,3,5007,3,Not satisfied,COD,Hyderabad,3
ORD3677,CUST345,2026-03-01,Jeans,Bottomwear,S,Red,1213,1,1213,5,Good quality,COD,Bangalore,6
ORD3678,CUST929,2026-03-27,Polo T-Shirt,Jeans,L,Black,959,2,1918,5,Good quality,Card,Chennai,4
ORD3679,CUST598,2026-01-31,Formal Shirt,Bottomwear,XL,Green,1978,3,5934,3,Not satisfied,UPI,Hyderabad,5
ORD3680,CUST1176,2026-01-23,Hoodie,Winter Wear,M,Beige,2183,3,6549,5,Good quality,Net Banking,Mumbai,4
ORD3681,CUST749,2026-03-24,Casual Shirt,Jeans,L,Grey,2710,2,5420,3,Excellent,UPI,Pune,5
ORD3682,CUST952,2026-01-05,Blazer,Bottomwear,S,Grey,973,2,1946,2,Excellent,UPI,Bangalore,4
ORD3683,CUST1025,2026-01-01,Hoodie,T-Shirts,M,Grey,950,2,1900,4,Value for money,Net Banking,Mumbai,2
ORD3684,CUST237,2026-01-07,Formal Shirt,Jeans,XL,Black,871,3,2613,2,Good quality,Card,Bangalore,2
ORD3685,CUST891,2026-01-22,Polo T-Shirt,Winter Wear,S,Grey,816,2,1632,3,Good quality,Net Banking,Chennai,3
ORD3686,CUST474,2026-01-15,Denim Jacket,Shirts,L,Black,2751,1,2751,2,Excellent,UPI,Hyderabad,5
ORD3687,CUST176,2026-03-30,Chinos,Shirts,L,Red,2405,3,7215,3,Excellent,Card,Hyderabad,6
ORD3688,CUST1173,2026-02-16,Casual Shirt,Bottomwear,S,Black,523,2,1046,4,Not satisfied,COD,Pune,4
ORD3689,CUST323,2026-02-23,Jeans,Jeans,L,White,2432,2,4864,2,Average,COD,Mumbai,2
ORD3690,CUST492,2026-03-25,Casual Shirt,T-Shirts,M,Beige,2461,1,2461,1,Not satisfied,Net Banking,Mumbai,7
ORD3691,CUST868,2026-01-03,Polo T-Shirt,Jeans,M,Grey,2000,2,4000,4,Not satisfied,Card,Hyderabad,7
ORD3692,CUST617,2026-03-16,Casual Shirt,Jeans,XL,White,2541,2,5082,2,Good quality,COD,Pune,5
ORD3693,CUST1011,2026-03-30,Track Pants,T-Shirts,XL,White,1793,3,5379,4,Value for money,UPI,Chennai,7
ORD3694,CUST1135,2026-02-01,Formal Shirt,Winter Wear,S,Red,964,1,964,1,Average,COD,Pune,4
ORD3695,CUST238,2026-01-21,Hoodie,Jackets,L,Red,1750,2,3500,4,Good quality,UPI,Pune,3
ORD3696,CUST909,2026-01-10,Chinos,Jackets,L,White,2848,1,2848,4,Not satisfied,Card,Mumbai,4
ORD3697,CUST110,2026-03-11,Track Pants,Winter Wear,S,Grey,1541,1,1541,1,Excellent,Net Banking,Chennai,2
ORD3698,CUST946,2026-01-04,Denim Jacket,Shirts,M,Black,964,1,964,2,Not satisfied,COD,Delhi,3
ORD3699,CUST186,2026-03-27,Joggers,Jackets,S,Yellow,1164,1,1164,2,Average,Net Banking,Delhi,5
ORD3700,CUST733,2026-02-24,Hoodie,Shirts,S,White,2833,1,2833,3,Average,COD,Chennai,7
ORD3701,CUST118,2026/02/26,Joggers,T-Shirts,L,White,1003,2,2006,3,Good quality,Card,Pune,3
ORD3702,CUST621,2026-03-26,Formal Shirt,Shirts,L,Yellow,1798,2,3596,4,Not satisfied,COD,Mumbai,6
ORD3703,CUST299,2026-01-17,Jeans,Shirts,XL,Green,1017,3,3051,1,Excellent,Net Banking,Delhi,4
ORD3704,CUST820,2026-01-08,Jeans,Bottomwear,L,White,3071,3,9213,3,Value for money,COD,Bangalore,4
ORD3705,CUST866,2026-02-20,Track Pants,T-Shirts,S,Yellow,1674,2,3348,3,Average,COD,Bangalore,2
ORD3706,CUST888,2026-02-04,Blazer,Jeans,S,Beige,638,2,1276,3,Excellent,UPI,Pune,3
ORD3707,CUST975,2026-03-25,Formal Shirt,T-Shirts,L,Beige,3542,1,3542,1,Excellent,Net Banking,Delhi,6
ORD3708,CUST94,2026-03-23,Chinos,Bottomwear,XL,Red,one thousand,3,7062,4,Excellent,UPI,Delhi,6
ORD3709,CUST466,2026-01-02,Hoodie,Shirts,L,Green,3116,2,6232,4,Average,Net Banking,Bangalore,3
ORD3710,CUST548,2026-03-31,Jeans,Jeans,XL,Grey,2269,3,6807,4,Excellent,UPI,Pune,5
ORD3711,CUST1029,2026-02-16,Polo T-Shirt,Jeans,M,White,3226,3,9678,4,Average,UPI,Mumbai,2
ORD3712,CUST1155,2026-01-28,Chinos,Shirts,S,White,2623,2,5246,5,Not satisfied,Net Banking,Mumbai,7
ORD3713,CUST37,2026-03-21,Track Pants,T-Shirts,S,Red,3466,3,10398,3,Excellent,Card,Chennai,6
ORD3714,CUST314,2026-03-06,Formal Shirt,Bottomwear,L,Yellow,3489,1,3489,4,Not satisfied,UPI,Chennai,3
ORD3715,CUST353,2026-02-06,Formal Shirt,Winter Wear,S,White,2944,2,5888,3,Excellent,Net Banking,Bangalore,7
ORD3716,CUST1000,2026-03-07,Blazer,Shirts,S,Beige,2557,1,2557,1,Excellent,COD,Pune,2
ORD3717,CUST943,2026-03-16,Track Pants,Bottomwear,M,Blue,3688,1,3688,2,Good quality,UPI,Bangalore,4
ORD3718,CUST800,2026-03-04,Chinos,T-Shirts,L,Black,3877,3,11631,2,Value for money,Card,Chennai,2
ORD3719,CUST870,2026-01-23,Chinos,Jackets,S,Green,876,1,876,3,Good quality,Net Banking,Pune,7
ORD3720,CUST1013,2026-01-25,Polo T-Shirt,T-Shirts,L,Yellow,1452,3,4356,4,Average,COD,Hyderabad,7
ORD3721,CUST634,2026-01-20,Casual Shirt,Bottomwear,L,Blue,642,2,1284,5,Good quality,Net Banking,Mumbai,2
ORD3722,CUST757,2026-03-25,Joggers,Winter Wear,S,Green,1087,2,2174,1,Average,COD,Pune,4
ORD3723,CUST464,2026-03-24,Casual Shirt,Bottomwear,L,Red,3322,3,9966,5,Not satisfied,Net Banking,Delhi,7
ORD3724,CUST459,2026-02-20,Hoodie,Jackets,M,Yellow,1363,2,2726,5,Average,Net Banking,Bangalore,3
ORD3725,CUST1067,2026-03-22,Formal Shirt,Winter Wear,S,Blue,2887,1,2887,1,Good quality,Card,Hyderabad,2
ORD3726,CUST151,2026-01-31,Jeans,Shirts,S,Black,2447,2,4894,2,Average,UPI,Bangalore,4
ORD3727,CUST830,2026-03-15,Hoodie,Bottomwear,L,White,1198,1,1198,2,Good quality,COD,Bangalore,3
ORD3728,CUST69,2026-03-13,Chinos,T-Shirts,L,Yellow,742,3,2226,5,Average,COD,Delhi,2
ORD3729,CUST510,2026-03-03,Casual Shirt,Bottomwear,L,Yellow,2626,1,2626,4,Value for money,COD,Hyderabad,3
ORD3730,CUST229,2026-02-24,Joggers,T-Shirts,M,Beige,3160,1,3160,5,Excellent,COD,Chennai,2
ORD3731,CUST763,2026-01-14,Blazer,T-Shirts,S,Yellow,3950,3,11850,3,Average,COD,Delhi,2
ORD3732,CUST405,2026-02-26,Hoodie,Jackets,XL,Grey,2727,1,2727,1,Good quality,COD,Chennai,2
ORD3733,CUST513,2026-03-15,Hoodie,Winter Wear,M,Green,3950,2,7900,3,Average,UPI,Chennai,5
ORD3734,CUST32,2026/01/02,Track Pants,T-Shirts,L,Red,3162,3,9486,5,Good quality,COD,Mumbai,6
ORD3735,CUST208,2026-03-27,Formal Shirt,Bottomwear,S,Blue,2812,3,8436,2,Value for money,Card,Hyderabad,3
ORD3736,CUST1096,2026-02-05,Chinos,Winter Wear,M,Red,2611,2,5222,3,Good quality,Net Banking,Hyderabad,4
ORD3737,CUST873,2026-02-07,Formal Shirt,Jeans,M,Grey,3545,1,3545,4,Excellent,Net Banking,Chennai,5
ORD3738,CUST1011,2026-01-08,Denim Jacket,T-Shirts,M,White,909,3,2727,1,Not satisfied,UPI,hyderabad,6
ORD3739,CUST681,2026-02-13,Jeans,Shirts,M,Yellow,1341,3,4023,1,Good quality,Card,Pune,2
ORD3740,CUST472,2026-03-04,Chinos,Bottomwear,S,Yellow,534,1,534,4,Value for money,COD,Hyderabad,5
ORD3741,CUST200,2026-03-10,Blazer,T-Shirts,S,Black,1674,2,3348,5,Good quality,UPI,Chennai,3
ORD3742,CUST198,2026-02-20,Polo T-Shirt,Jeans,XL,Green,1020,2,2040,4,Value for money,Card,Chennai,3
ORD3743,CUST302,2026-02-16,Track Pants,Shirts,XL,Red,3918,1,3918,5,Value for money,UPI,Mumbai,7
ORD3744,CUST449,2026-02-19,Chinos,Bottomwear,S,Blue,599,2,1198,2,Excellent,Card,Chennai,6
ORD3745,CUST47,2026-01-30,Track Pants,Jackets,L,Black,2700,1,2700,5,Value for money,Net Banking,Delhi,7
ORD3746,CUST539,2026-02-05,Track Pants,Winter Wear,L,Yellow,3547,3,10641,5,Excellent,Net Banking,Mumbai,4
ORD3747,CUST380,2026-01-05,Track Pants,Jeans,S,Red,847,2,1694,3,Not satisfied,Net Banking,Mumbai,2
ORD3748,CUST1156,2026-01-23,Casual Shirt,Shirts,XL,Yellow,3772,2,7544,5,Value for money,COD,Hyderabad,2
ORD3749,CUST147,2026-01-29,Hoodie,Jackets,S,Green,636,2,1272,5,Excellent,Net Banking,Pune,5
ORD3750,CUST40,2026-03-15,Formal Shirt,Jeans,L,Beige,1971,2,3942,5,Average,UPI,Hyderabad,2
ORD3751,CUST83,2026-02-07,Casual Shirt,Shirts,L,Beige,1543,2,3086,3,Value for money,Net Banking,Chennai,6
ORD3752,CUST433,2026-02-07,Joggers,Winter Wear,L,Blue,1979,2,3958,1,Average,COD,Mumbai,5
ORD3753,CUST871,2026-01-18,Track Pants,Winter Wear,XL,Black,840,1,840,5,Excellent,Net Banking,Delhi,4
ORD3754,CUST163,2026-01-12,Joggers,Shirts,M,White,3746,2,7492,3,Good quality,Card,Hyderabad,6
ORD3755,CUST241,2026-02-17,Blazer,Jeans,S,Green,1484,1,$1484,3,Excellent,Net Banking,Hyderabad,5
ORD3756,CUST526,2026-01-10,Denim Jacket,Jackets,L,Yellow,3792,2,7584,4,Good quality,UPI,Pune,2
ORD3757,CUST469,2026-01-21,Jeans,Shirts,XL,Beige,2432,1,2432,2,Average,Card,Chennai,2
ORD3758,CUST847,2026-03-07,Hoodie,Jeans,L,Beige,2931,2,5862,3,Average,COD,Mumbai,7
ORD3759,CUST632,2026-01-11,Joggers,T-Shirts,M,White,860,1,860,4,Good quality,Card,Pune,7
ORD3760,CUST572,2026-03-05,Blazer,Jackets,M,Yellow,3564,3,10692,3,Value for money,UPI,Pune,4
ORD3761,CUST614,2026-03-09,Blazer,Jeans,S,Black,2852,3,8556,3,Not satisfied,Card,Delhi,4
ORD3762,CUST830,2026-01-31,Blazer,T-Shirts,L,Yellow,2794,1,2794,4,Good quality,Net Banking,Chennai,7
ORD3763,CUST978,2026-02-23,Hoodie,Bottomwear,XL,Grey,2354,3,7062,1,Average,COD,Mumbai,3
ORD3764,CUST719,2026-01-15,Blazer,Shirts,XL,White,2234,1,2234,5,Value for money,Net Banking,Mumbai,5
ORD3765,CUST892,2026-02-28,Denim Jacket,Winter Wear,XL,Black,3334,3,10002,1,Value for money,UPI,Delhi,3
ORD3766,CUST748,2026-01-21,Denim Jacket,Jeans,M,Red,2862,3,8586,5,Good quality,UPI,Chennai,5
ORD3767,CUST1187,2026-03-05,Casual Shirt,Bottomwear,L,Beige,3580,2,7160,3,Value for money,UPI,Hyderabad,7
ORD3768,CUST768,2026-03-25,Denim Jacket,Jackets,M,Beige,2486,1,2486,3,Average,Net Banking,Chennai,5
ORD3769,CUST228,2026-02-04,Casual Shirt,Jeans,XL,Yellow,726,1,726,3,Excellent,UPI,Mumbai,4
ORD3770,CUST578,2026-02-02,Blazer,Jeans,S,Red,2377,2,4754,2,Average,Net Banking,Pune,3
ORD3771,CUST1005,2026-02-03,Hoodie,Jackets,L,Red,1878,3,5634,3,Not satisfied,Net Banking,Pune,5
ORD3772,CUST432,2026-01-31,Track Pants,Jackets,L,Blue,513,3,1539,3,Excellent,Card,Bangalore,2
ORD3773,CUST921,2026-01-21,Chinos,Jackets,XL,Blue,2662,3,7986,2,Not satisfied,Net Banking,Delhi,4
ORD3774,CUST1040,2026-03-13,Chinos,Shirts,L,Blue,3512,3,10536,4,Not satisfied,UPI,Bangalore,5
ORD3775,CUST868,2026-03-20,Joggers,Shirts,M,Yellow,2282,3,6846,3,Average,COD,Pune,6
ORD3776,CUST585,2026-01-26,Track Pants,Shirts,S,Yellow,2970,2,5940,1,Not satisfied,Card,Bangalore,5
ORD3777,CUST1016,2026-03-01,Joggers,Jeans,M,Green,2511,1,2511,4,Average,UPI,Delhi,2
ORD3778,CUST798,2026-01-25,Denim Jacket,Bottomwear,L,Black,4000,3,12000,4,Good quality,Card,Delhi,3
ORD3779,CUST706,2026-01-05,Formal Shirt,Winter Wear,S,Red,2249,3,6747,4,Value for money,UPI,Chennai,6
ORD3780,CUST1044,2026-01-19,Jeans,Shirts,XL,Black,586,3,1758,1,Good quality,COD,Pune,4
ORD3781,CUST1187,2026-01-03,Polo T-Shirt,T-Shirts,XL,Green,1449,1,1449,4,Value for money,COD,Mumbai,6
ORD3782,CUST577,2026-01-13,Joggers,Shirts,S,Beige,3255,3,9765,3,Value for money,UPI,Hyderabad,7
ORD3783,CUST358,2026-03-15,Hoodie,Winter Wear,L,Black,1512,1,1512,1,Value for money,COD,Delhi,5
ORD3784,CUST194,2026-02-03,Denim Jacket,Jeans,L,White,836,3,2508,2,Excellent,COD,Bangalore,6
ORD3785,CUST122,2026-02-17,Blazer,Winter Wear,XL,Beige,3147,3,9441,3,Good quality,COD,Delhi,4
ORD3786,CUST387,2026-03-13,Jeans,Jackets,XL,Red,3268,3,9804,3,Good quality,Card,Chennai,3
ORD3787,CUST971,2026-03-03,Jeans,Jeans,L,Black,3511,1,3511,1,Good quality,Net Banking,Chennai,3
ORD3788,CUST163,2026-02-28,Blazer,T-Shirts,S,Beige,1148,2,2296,1,Average,Card,Bangalore,3
ORD3789,CUST870,2026-02-26,Blazer,Bottomwear,M,Green,3948,3,11844,3,Value for money,COD,Pune,5
ORD3790,CUST295,2026-02-20,Joggers,Jackets,XL,Yellow,2913,1,2913,5,Value for money,Card,Delhi,2
ORD3791,CUST352,2026-03-09,Denim Jacket,Winter Wear,M,Yellow,2466,2,4932,4,Value for money,Net Banking,Delhi,2
ORD3792,CUST107,2026-02-07,Casual Shirt,Winter Wear,XL,Blue,2944,2,5888,5,Not satisfied,Card,Bangalore,7
ORD3793,CUST577,2026-01-13,Track Pants,Winter Wear,M,White,3226,3,9678,1,Good quality,UPI,Mumbai,2
ORD3794,CUST541,2026-01-10,Casual Shirt,Winter Wear,S,White,1051,3,3153,3,Good quality,COD,Chennai,2
ORD3795,CUST369,2026-02-24,Track Pants,Winter Wear,S,Green,3040,2,6080,2,Average,Card,Hyderabad,2
ORD3796,CUST1193,2026-01-27,Track Pants,T-Shirts,S,White,624,1,12480,3,Value for money,Card,Mumbai,5
ORD3797,CUST908,2026-01-29,Formal Shirt,T-Shirts,XL,Black,3344,1,3344,1,Not satisfied,Card,Delhi,3
ORD3798,CUST189,2026-02-27,Track Pants,Winter Wear,S,Yellow,1455,1,1455,2,Excellent,Net Banking,Bangalore,5
ORD3799,CUST437,2026-01-31,Blazer,Winter Wear,S,White,3946,1,3946,1,Average,COD,Chennai,3
ORD3800,CUST158,2026-03-12,Blazer,T-Shirts,M,Green,563,1,563,4,Excellent,COD,Delhi,5
ORD3801,CUST686,2026-02-04,Blazer,Winter Wear,XL,Black,1200,3,3600,3,Excellent,Card,Bangalore,4
ORD3802,CUST1112,2026-01-06,Hoodie,Winter Wear,S,White,3899,3,11697,1,Excellent,Card,Mumbai,2
ORD3803,CUST170,2026-02-10,Jeans,Shirts,S,Red,3003,3,9009,4,Excellent,COD,Chennai,5
ORD3804,CUST391,2026-03-31,Hoodie,Winter Wear,XL,Beige,2208,1,2208,3,Average,Card,Chennai,3
ORD3805,CUST649,2026-03-02,Track Pants,Shirts,L,Blue,1235,2,2470,4,Average,UPI,Chennai,6
ORD3806,CUST540,2026-03-26,Joggers,Winter Wear,S,Yellow,1882,2,3764,1,Value for money,COD,Chennai,5
ORD3807,CUST224,2026-01-15,Hoodie,Bottomwear,S,Beige,727,2,1454,5,Excellent,UPI,Delhi,5
ORD3808,CUST677,2026-02-15,Chinos,Shirts,M,Beige,2514,3,7542,5,Not satisfied,Card,Hyderabad,4
ORD3809,CUST555,2026-02-07,Formal Shirt,Jeans,L,Blue,3056,2,6112,2,Not satisfied,Net Banking,Pune,2
ORD3810,CUST1086,2026-03-10,Casual Shirt,Jackets,L,Black,765,2,1530,1,Good quality,Net Banking,Pune,6
ORD3811,CUST851,2026-01-23,Denim Jacket,Bottomwear,L,Yellow,676,2,1352,2,Average,UPI,Chennai,7
ORD3812,CUST1154,2026-03-27,Joggers,Shirts,L,Blue,522,2,1044,4,Value for money,UPI,Chennai,7
ORD3813,CUST22,2026-01-06,Denim Jacket,Bottomwear,S,Green,1400,2,2800,3,Value for money,Net Banking,Bangalore,7
ORD3814,CUST463,2026-03-18,Chinos,Winter Wear,XL,White,3298,1,3298,3,Average,UPI,Chennai,2
ORD3815,CUST661,2026-01-05,Casual Shirt,Winter Wear,XL,Black,829,3,2487,4,Average,UPI,Pune,7
ORD3816,CUST1100,2026-01-01,Casual Shirt,Winter Wear,XL,Green,1233,3,3699,3,Average,Card,Chennai,5
ORD3817,CUST211,2026-03-09,Denim Jacket,Winter Wear,XL,Black,2275,2,4550,4,Good quality,UPI,Delhi,7
ORD3818,CUST327,2026-01-23,Joggers,T-Shirts,L,White,1560,1,1560,1,Value for money,COD,Hyderabad,4
ORD3819,CUST325,2026-02-27,Polo T-Shirt,Jackets,L,Yellow,2690,1,2690,2,Not satisfied,Net Banking,Mumbai,7
ORD3820,CUST112,2026-03-09,Blazer,Shirts,M,Black,1914,3,5742,5,Average,Card,Pune,5
ORD3821,CUST801,2026-03-17,Joggers,Bottomwear,S,White,1222,3,3666,2,Average,Net Banking,Bangalore,2
ORD3822,CUST1090,2026-01-28,Denim Jacket,Shirts,S,Black,1109,2,$2218,4,Excellent,UPI,Chennai,7
ORD3823,CUST345,2026-01-07,Denim Jacket,Jackets,M,Yellow,755,1,755,3,Average,Card,Delhi,2
ORD3824,CUST652,2026-01-16,Denim Jacket,Winter Wear,XL,White,2284,3,6852,4,Good quality,Net Banking,Mumbai,6
ORD3825,CUST813,2026-01-25,Denim Jacket,Shirts,M,Red,1497,2,2994,5,Not satisfied,COD,Bangalore,2
ORD3826,CUST304,2026-01-23,Track Pants,Jeans,L,Black,3797,3,11391,1,Not satisfied,Card,Hyderabad,6
ORD3827,CUST900,2026-03-13,Chinos,T-Shirts,XL,White,3847,3,11541,2,Average,UPI,Hyderabad,2
ORD3828,CUST10,2026-02-25,Denim Jacket,Jeans,L,Green,1486,3,4458,5,Good quality,UPI,Hyderabad,4
ORD3829,CUST882,2026-01-08,Jeans,Jackets,L,Beige,505,3,1515,5,Value for money,Net Banking,Hyderabad,5
ORD3830,CUST566,2026-03-14,Jeans,Winter Wear,L,Black,1665,2,3330,4,Value for money,UPI,Pune,4
ORD3831,CUST1136,2026-02-01,Casual Shirt,Jeans,XL,Black,1018,2,2036,5,Value for money,UPI,Bangalore,5
ORD3832,CUST872,2026-02-03,Track Pants,Shirts,M,Black,3308,1,3308,3,Excellent,UPI,Delhi,6
ORD3833,CUST672,2026-03-04,Track Pants,Jeans,XL,Grey,2720,3,8160,1,Value for money,Card,bangalore,5
ORD3834,CUST630,2026-01-04,Denim Jacket,T-Shirts,M,Red,3711,1,3711,4,Good quality,Card,Mumbai,3
ORD3835,CUST377,2026-01-02,Track Pants,Jackets,M,Red,798,2,1596,3,Excellent,UPI,Bangalore,4
ORD3836,CUST322,2026-02-02,Chinos,Shirts,S,Yellow,2764,3,8292,4,Average,UPI,Pune,4
ORD3837,CUST251,2026-01-27,Blazer,Jackets,S,Green,859,3,2577,1,Average,UPI,Mumbai,2
ORD3838,CUST261,2026-01-03,Casual Shirt,Winter Wear,L,Black,1625,3,4875,3,Excellent,Card,Chennai,6
ORD3839,CUST436,2026-01-28,Polo T-Shirt,Winter Wear,XL,Blue,3713,2,7426,5,Value for money,Card,Chennai,3
ORD3840,CUST1047,2026-03-01,Blazer,T-Shirts,S,Blue,3262,2,6524,2,Good quality,UPI,Chennai,2
ORD3841,CUST752,2026-02-22,Jeans,Winter Wear,S,Yellow,831,1,831,3,Excellent,COD,Chennai,3
ORD3842,CUST609,2026-03-20,Formal Shirt,T-Shirts,L,White,2824,1,2824,4,Not satisfied,Card,Bangalore,5
ORD3843,CUST610,2026-01-27,Denim Jacket,Jeans,M,White,3194,2,6388,3,Value for money,Card,Mumbai,5
ORD3844,CUST1131,2026-01-16,Track Pants,Shirts,L,White,1702,2,3404,2,Excellent,Net Banking,Delhi,6
ORD3845,CUST1186,2026-03-03,Denim Jacket,T-Shirts,M,Black,1027,1,1027,1,Average,COD,Bangalore,3
ORD3846,CUST455,2026-03-30,Joggers,Bottomwear,M,White,3209,3,9627,4,Excellent,COD,Mumbai,2
